Size  Insertion  Quick
3377    31000    16000    
3378    31000    0    
3379    16000    16000    
3380    31000    0    
3381    31000    0    
3382    32000    0    
3383    31000    0    
3384    31000    0    
3385    31000    0    
3386    31000    0    
3387    31000    0    
3388    16000    15000    
3389    31000    0    
3390    31000    0    
3391    32000    0    
3392    31000    0    
3393    31000    0    
3394    31000    0    
3395    31000    0    
3396    31000    0    
3397    32000    0    
3398    31000    0    
3399    31000    0    
3400    32000    0    
3401    47000    0    
3402    32000    0    
3403    31000    0    
3404    31000    0    
3405    32000    0    
3406    31000    0    
3407    32000    0    
3408    31000    0    
3409    31000    0    
3410    32000    0    
3411    47000    0    
3412    32000    0    
3413    31000    0    
3414    31000    0    
3415    31000    0    
3416    31000    0    
3417    31000    0    
3418    47000    0    
3419    31000    0    
3420    31000    0    
3421    32000    15000    
3422    31000    0    
3423    31000    0    
3424    31000    0    
3425    31000    0    
3426    31000    0    
3427    31000    0    
3428    16000    15000    
3429    31000    0    
3430    31000    0    
3431    31000    0    
3432    16000    16000    
3433    31000    0    
3434    32000    0    
3435    31000    0    
3436    31000    0    
3437    31000    0    
3438    31000    0    
3439    31000    0    
3440    31000    0    
3441    31000    16000    
3442    32000    0    
3443    31000    16000    
3444    32000    0    
3445    31000    0    
3446    31000    0    
3447    31000    0    
3448    47000    0    
3449    31000    0    
3450    32000    0    
3451    31000    0    
3452    47000    0    
3453    32000    0    
3454    31000    0    
3455    31000    0    
3456    32000    0    
3457    31000    0    
3458    31000    0    
3459    32000    0    
3460    31000    0    
3461    31000    0    
3462    47000    0    
3463    31000    0    
3464    31000    0    
3465    31000    0    
3466    31000    0    
3467    31000    0    
3468    47000    0    
3469    31000    0    
3470    31000    0    
3471    32000    15000    
3472    31000    0    
3473    31000    0    
3474    31000    0    
3475    31000    0    
3476    31000    0    
3477    32000    0    
3478    31000    0    
3479    32000    0    
3480    31000    0    
3481    47000    0    
3482    32000    0    
3483    31000    16000    
3484    32000    0    
3485    31000    16000    
3486    31000    0    
3487    31000    0    
3488    31000    0    
3489    31000    0    
3490    31000    16000    
3491    31000    0    
3492    31000    0    
3493    31000    0    
3494    32000    0    
3495    31000    16000    
3496    32000    0    
3497    31000    0    
3498    31000    0    
3499    31000    0    
3500    32000    15000    
3501    31000    16000    
3502    47000    0    
3503    47000    0    
3504    47000    0    
3505    31000    0    
3506    31000    0    
3507    31000    0    
3508    32000    15000    
3509    31000    0    
3510    31000    0    
3511    32000    0    
3512    31000    16000    
3513    31000    0    
3514    31000    16000    
3515    32000    0    
3516    31000    0    
3517    31000    0    
3518    32000    0    
3519    31000    0    
3520    31000    0    
3521    47000    0    
3522    47000    0    
3523    31000    16000    
3524    47000    0    
3525    47000    0    
3526    32000    0    
3527    31000    0    
3528    31000    0    
3529    31000    0    
3530    31000    0    
3531    32000    0    
3532    31000    0    
3533    47000    0    
3534    31000    16000    
3535    47000    0    
3536    31000    0    
3537    31000    0    
3538    31000    0    
3539    47000    0    
3540    32000    0    
3541    31000    0    
3542    31000    0    
3543    32000    0    
3544    31000    0    
3545    31000    0    
3546    31000    15000    
3547    47000    0    
3548    47000    0    
3549    47000    0    
3550    31000    0    
3551    31000    0    
3552    32000    15000    
3553    31000    16000    
3554    31000    16000    
3555    46000    0    
3556    31000    16000    
3557    32000    0    
3558    31000    0    
3559    31000    0    
3560    47000    0    
3561    47000    0    
3562    31000    0    
3563    31000    0    
3564    31000    0    
3565    31000    0    
3566    32000    15000    
3567    47000    0    
3568    31000    0    
3569    31000    0    
3570    47000    0    
3571    32000    0    
3572    31000    16000    
3573    31000    0    
3574    31000    0    
3575    46000    0    
3576    31000    0    
3577    31000    0    
3578    32000    0    
3579    31000    16000    
3580    47000    0    
3581    32000    0    
3582    31000    0    
3583    31000    0    
3584    31000    0    
3585    31000    0    
3586    32000    0    
3587    47000    0    
3588    47000    0    
3589    31000    0    
3590    32000    0    
3591    47000    0    
3592    31000    0    
3593    31000    0    
3594    46000    0    
3595    31000    15000    
3596    46000    0    
3597    31000    15000    
3598    31000    0    
3599    31000    0    
3600    32000    15000    
3601    31000    16000    
3602    47000    0    
3603    31000    0    
3604    32000    0    
3605    31000    16000    
3606    47000    0    
3607    31000    0    
3608    31000    0    
3609    31000    0    
3610    47000    0    
3611    32000    0    
3612    31000    0    
3613    31000    0    
3614    47000    0    
3615    47000    0    
3616    31000    0    
3617    47000    0    
3618    31000    16000    
3619    31000    0    
3620    31000    15000    
3621    31000    0    
3622    31000    0    
3623    47000    0    
3624    32000    0    
3625    31000    0    
3626    31000    16000    
3627    31000    0    
3628    47000    0    
3629    32000    15000    
3630    47000    0    
3631    32000    0    
3632    47000    0    
3633    31000    0    
3634    47000    0    
3635    31000    0    
3636    31000    0    
3637    47000    0    
3638    31000    16000    
3639    31000    16000    
3640    31000    0    
3641    47000    0    
3642    32000    0    
3643    32000    0    
3644    31000    0    
3645    47000    0    
3646    31000    0    
3647    47000    0    
3648    32000    0    
3649    31000    16000    
3650    47000    0    
3651    31000    0    
3652    46000    0    
3653    31000    0    
3654    31000    16000    
3655    31000    0    
3656    47000    0    
3657    32000    0    
3658    31000    0    
3659    47000    0    
3660    31000    0    
3661    47000    0    
3662    32000    0    
3663    47000    0    
3664    31000    0    
3665    31000    16000    
3666    31000    0    
3667    31000    0    
3668    47000    0    
3669    47000    0    
3670    31000    16000    
3671    31000    0    
3672    47000    0    
3673    47000    0    
3674    32000    15000    
3675    32000    0    
3676    32000    0    
3677    47000    0    
3678    31000    16000    
3679    31000    16000    
3680    31000    0    
3681    31000    0    
3682    47000    0    
3683    47000    0    
3684    47000    0    
3685    47000    0    
3686    31000    0    
3687    31000    0    
3688    32000    15000    
3689    32000    0    
3690    32000    0    
3691    32000    0    
3692    47000    0    
3693    47000    0    
3694    47000    0    
3695    31000    16000    
3696    31000    0    
3697    31000    0    
3698    47000    0    
3699    47000    0    
3700    31000    16000    
3701    31000    0    
3702    31000    0    
3703    46000    0    
3704    31000    0    
3705    47000    0    
3706    47000    0    
3707    31000    0    
3708    32000    0    
3709    32000    0    
3710    47000    0    
3711    31000    16000    
3712    31000    0    
3713    47000    0    
3714    31000    0    
3715    31000    0    
3716    47000    0    
3717    32000    15000    
3718    32000    15000    
3719    32000    15000    
3720    32000    0    
3721    32000    0    
3722    32000    0    
3723    32000    0    
3724    47000    0    
3725    32000    15000    
3726    32000    15000    
3727    47000    0    
3728    32000    0    
3729    32000    0    
3730    47000    0    
3731    32000    0    
3732    47000    0    
3733    47000    0    
3734    47000    0    
3735    31000    0    
3736    31000    0    
3737    47000    0    
3738    31000    0    
3739    31000    0    
3740    31000    0    
3741    46000    0    
3742    31000    15000    
3743    31000    0    
3744    31000    0    
3745    47000    0    
3746    47000    0    
3747    31000    16000    
3748    31000    0    
3749    31000    0    
3750    47000    0    
3751    47000    0    
3752    32000    15000    
3753    32000    0    
3754    47000    0    
3755    31000    16000    
3756    31000    0    
3757    31000    0    
3758    47000    0    
3759    31000    0    
3760    31000    16000    
3761    47000    0    
3762    31000    16000    
3763    31000    16000    
3764    31000    0    
3765    31000    0    
3766    31000    0    
3767    31000    0    
3768    31000    0    
3769    31000    0    
3770    31000    0    
3771    47000    0    
3772    32000    15000    
3773    32000    15000    
3774    32000    0    
3775    32000    0    
3776    32000    0    
3777    32000    0    
3778    32000    0    
3779    32000    0    
3780    32000    0    
3781    32000    0    
3782    47000    0    
3783    47000    0    
3784    47000    0    
3785    47000    0    
3786    47000    0    
3787    32000    0    
3788    32000    0    
3789    32000    0    
3790    47000    0    
3791    32000    0    
3792    47000    0    
3793    47000    0    
3794    47000    0    
3795    32000    15000    
3796    32000    0    
3797    47000    0    
3798    47000    0    
3799    47000    0    
3800    47000    0    
3801    47000    0    
3802    32000    0    
3803    32000    0    
3804    47000    0    
3805    47000    0    
3806    47000    0    
3807    47000    0    
3808    47000    0    
3809    32000    0    
3810    32000    0    
3811    32000    0    
3812    32000    0    
3813    47000    0    
3814    47000    0    
3815    47000    0    
3816    47000    0    
3817    47000    0    
3818    47000    0    
3819    32000    0    
3820    47000    0    
3821    47000    0    
3822    47000    0    
3823    47000    0    
3824    47000    0    
3825    47000    0    
3826    47000    0    
3827    47000    0    
3828    31000    16000    
3829    31000    0    
3830    31000    0    
3831    31000    0    
3832    31000    0    
3833    31000    0    
3834    31000    0    
3835    47000    0    
3836    47000    0    
3837    47000    0    
3838    47000    0    
3839    32000    0    
3840    32000    0    
3841    47000    0    
3842    47000    0    
3843    47000    0    
3844    47000    0    
3845    47000    0    
3846    31000    0    
3847    47000    0    
3848    47000    0    
3849    47000    0    
3850    32000    0    
3851    32000    15000    
3852    32000    15000    
3853    47000    0    
3854    47000    0    
3855    31000    0    
3856    31000    16000    
3857    47000    0    
3858    47000    0    
3859    46000    0    
3860    31000    0    
3861    47000    0    
3862    31000    0    
3863    47000    0    
3864    47000    0    
3865    47000    0    
3866    47000    0    
3867    47000    0    
3868    31000    16000    
3869    47000    0    
3870    31000    0    
3871    47000    0    
3872    32000    15000    
3873    32000    15000    
3874    47000    0    
3875    31000    0    
3876    47000    0    
3877    47000    0    
3878    31000    0    
3879    31000    0    
3880    31000    0    
3881    46000    0    
3882    46000    0    
3883    31000    0    
3884    31000    16000    
3885    47000    0    
3886    47000    0    
3887    47000    0    
3888    32000    15000    
3889    47000    0    
3890    47000    0    
3891    31000    16000    
3892    47000    0    
3893    31000    0    
3894    31000    16000    
3895    47000    0    
3896    32000    0    
3897    47000    0    
3898    31000    0    
3899    31000    0    
3900    47000    0    
3901    47000    0    
3902    31000    0    
3903    46000    0    
3904    46000    0    
3905    31000    0    
3906    47000    0    
3907    47000    0    
3908    31000    0    
3909    31000    16000    
3910    47000    0    
3911    47000    0    
3912    47000    0    
3913    31000    0    
3914    47000    0    
3915    31000    0    
3916    47000    0    
3917    32000    15000    
3918    47000    0    
3919    47000    0    
3920    31000    0    
3921    46000    0    
3922    47000    0    
3923    31000    0    
3924    47000    0    
3925    32000    0    
3926    47000    0    
3927    47000    0    
3928    31000    0    
3929    47000    0    
3930    47000    0    
3931    47000    0    
3932    47000    0    
3933    47000    0    
3934    31000    15000    
3935    46000    0    
3936    47000    0    
3937    47000    0    
3938    32000    15000    
3939    31000    0    
3940    47000    0    
3941    47000    0    
3942    32000    15000    
3943    47000    0    
3944    47000    0    
3945    46000    0    
3946    31000    16000    
3947    31000    0    
3948    47000    0    
3949    47000    0    
3950    47000    0    
3951    31000    16000    
3952    47000    0    
3953    31000    16000    
3954    32000    0    
3955    31000    0    
3956    31000    15000    
3957    47000    0    
3958    47000    0    
3959    47000    0    
3960    47000    0    
3961    31000    16000    
3962    47000    0    
3963    47000    0    
3964    31000    16000    
3965    31000    15000    
3966    46000    0    
3967    47000    0    
3968    47000    0    
3969    32000    0    
3970    47000    0    
3971    31000    16000    
3972    47000    0    
3973    47000    0    
3974    47000    0    
3975    31000    16000    
3976    31000    15000    
3977    31000    0    
3978    47000    0    
3979    47000    0    
3980    47000    0    
3981    47000    0    
3982    47000    0    
3983    47000    0    
3984    32000    15000    
3985    47000    0    
3986    46000    0    
3987    31000    0    
3988    31000    16000    
3989    32000    15000    
3990    47000    0    
3991    31000    0    
3992    47000    0    
3993    47000    0    
3994    47000    0    
3995    46000    0    
3996    47000    0    
3997    47000    0    
3998    47000    0    
3999    31000    16000    
4000    47000    0    
4001    47000    0    
4002    47000    0    
4003    31000    16000    
4004    47000    0    
4005    31000    16000    
4006    47000    0    
4007    47000    0    
4008    47000    0    
4009    31000    16000    
4010    47000    0    
4011    47000    0    
4012    47000    0    
4013    46000    0    
4014    47000    0    
4015    47000    0    
4016    31000    16000    
4017    31000    16000    
4018    32000    15000    
4019    47000    0    
4020    46000    0    
4021    47000    0    
4022    47000    0    
4023    47000    0    
4024    47000    0    
4025    47000    0    
4026    47000    0    
4027    46000    0    
4028    47000    0    
4029    47000    0    
4030    47000    0    
4031    47000    0    
4032    47000    0    
4033    47000    0    
4034    47000    0    
4035    31000    0    
4036    47000    0    
4037    47000    0    
4038    47000    0    
4039    47000    0    
4040    47000    0    
4041    46000    0    
4042    31000    0    
4043    47000    0    
4044    47000    0    
4045    47000    0    
4046    47000    0    
4047    46000    0    
4048    47000    0    
4049    47000    0    
4050    32000    15000    
4051    31000    0    
4052    47000    0    
4053    47000    0    
4054    47000    0    
4055    47000    0    
4056    46000    0    
4057    31000    16000    
4058    31000    16000    
4059    47000    0    
4060    47000    0    
4061    47000    0    
4062    47000    0    
4063    47000    0    
4064    31000    16000    
4065    31000    15000    
4066    46000    0    
4067    47000    0    
4068    32000    15000    
4069    47000    0    
4070    47000    0    
4071    47000    0    
4072    47000    0    
4073    46000    0    
4074    47000    0    
4075    47000    0    
4076    47000    0    
4077    47000    0    
4078    47000    0    
4079    31000    0    
4080    47000    0    
4081    31000    16000    
4082    47000    0    
4083    47000    16000    
4084    47000    0    
4085    47000    0    
4086    31000    15000    
4087    47000    0    
4088    47000    0    
4089    47000    0    
4090    47000    0    
4091    47000    0    
4092    47000    0    
4093    47000    0    
4094    31000    0    
4095    47000    0    
4096    47000    0    
4097    47000    0    
4098    47000    0    
4099    47000    0    
4100    46000    0    
4101    47000    0    
4102    47000    0    
4103    47000    0    
4104    47000    0    
4105    47000    0    
4106    31000    16000    
4107    47000    0    
4108    47000    16000    
4109    47000    0    
4110    31000    16000    
4111    46000    0    
4112    47000    0    
4113    47000    0    
4114    47000    0    
4115    31000    16000    
4116    46000    0    
4117    47000    0    
4118    47000    0    
4119    47000    0    
4120    47000    0    
4121    47000    0    
4122    47000    0    
4123    47000    0    
4124    47000    0    
4125    47000    0    
4126    47000    15000    
4127    47000    0    
4128    47000    0    
4129    47000    16000    
4130    47000    0    
4131    46000    0    
4132    47000    16000    
4133    47000    0    
4134    47000    0    
4135    47000    0    
4136    46000    0    
4137    47000    16000    
4138    47000    0    
4139    47000    0    
4140    47000    0    
4141    47000    0    
4142    47000    0    
4143    47000    0    
4144    47000    0    
4145    32000    15000    
4146    47000    0    
4147    47000    0    
4148    32000    15000    
4149    47000    0    
4150    47000    0    
4151    47000    0    
4152    31000    16000    
4153    47000    0    
4154    47000    0    
4155    31000    16000    
4156    47000    0    
4157    47000    15000    
4158    47000    0    
4159    47000    0    
4160    47000    0    
4161    47000    16000    
4162    46000    0    
4163    47000    0    
4164    47000    0    
4165    47000    0    
4166    47000    0    
4167    46000    0    
4168    47000    0    
4169    47000    0    
4170    47000    0    
4171    46000    0    
4172    47000    0    
4173    47000    0    
4174    47000    15000    
4175    47000    0    
4176    47000    0    
4177    47000    0    
4178    47000    0    
4179    63000    0    
4180    47000    0    
4181    47000    0    
4182    47000    0    
4183    32000    15000    
4184    47000    0    
4185    47000    0    
4186    47000    0    
4187    47000    0    
4188    47000    0    
4189    47000    15000    
4190    47000    0    
4191    32000    15000    
4192    47000    0    
4193    47000    0    
4194    31000    15000    
4195    47000    0    
4196    47000    0    
4197    31000    16000    
4198    47000    0    
4199    46000    0    
4200    47000    0    
4201    31000    16000    
4202    47000    15000    
4203    47000    15000    
4204    47000    0    
4205    47000    0    
4206    47000    0    
4207    47000    0    
4208    47000    0    
4209    47000    0    
4210    47000    0    
4211    47000    0    
4212    47000    0    
4213    47000    0    
4214    47000    0    
4215    47000    0    
4216    63000    0    
4217    63000    0    
4218    62000    0    
4219    47000    15000    
4220    47000    0    
4221    47000    0    
4222    47000    0    
4223    62000    0    
4224    47000    0    
4225    47000    0    
4226    47000    0    
4227    47000    15000    
4228    63000    0    
4229    47000    0    
4230    47000    0    
4231    46000    0    
4232    47000    0    
4233    47000    0    
4234    47000    0    
4235    62000    0    
4236    47000    0    
4237    47000    0    
4238    47000    0    
4239    47000    0    
4240    47000    0    
4241    47000    0    
4242    47000    0    
4243    47000    0    
4244    47000    16000    
4245    47000    15000    
4246    46000    0    
4247    47000    0    
4248    47000    0    
4249    47000    16000    
4250    47000    0    
4251    62000    0    
4252    47000    16000    
4253    63000    0    
4254    62000    0    
4255    62000    0    
4256    47000    0    
4257    47000    0    
4258    47000    16000    
4259    47000    0    
4260    47000    0    
4261    46000    0    
4262    47000    15000    
4263    63000    0    
4264    63000    0    
4265    47000    0    
4266    47000    0    
4267    47000    0    
4268    46000    0    
4269    47000    0    
4270    47000    0    
4271    47000    0    
4272    46000    0    
4273    47000    0    
4274    47000    0    
4275    47000    0    
4276    46000    0    
4277    47000    0    
4278    47000    0    
4279    47000    16000    
4280    46000    16000    
4281    62000    0    
4282    47000    0    
4283    47000    0    
4284    47000    0    
4285    47000    16000    
4286    62000    0    
4287    46000    0    
4288    47000    15000    
4289    47000    16000    
4290    47000    16000    
4291    62000    0    
4292    47000    0    
4293    47000    0    
4294    62000    0    
4295    47000    0    
4296    47000    0    
4297    63000    0    
4298    47000    0    
4299    63000    0    
4300    47000    0    
4301    47000    0    
4302    47000    16000    
4303    62000    0    
4304    46000    0    
4305    47000    0    
4306    47000    0    
4307    47000    16000    
4308    47000    0    
4309    47000    16000    
4310    47000    0    
4311    46000    0    
4312    47000    0    
4313    63000    0    
4314    47000    0    
4315    63000    0    
4316    47000    0    
4317    47000    0    
4318    47000    16000    
4319    47000    0    
4320    47000    0    
4321    46000    0    
4322    47000    0    
4323    62000    0    
4324    46000    0    
4325    47000    0    
4326    47000    15000    
4327    46000    0    
4328    47000    0    
4329    47000    15000    
4330    62000    0    
4331    47000    15000    
4332    47000    0    
4333    47000    15000    
4334    47000    0    
4335    47000    0    
4336    47000    0    
4337    46000    16000    
4338    47000    15000    
4339    47000    0    
4340    47000    15000    
4341    47000    0    
4342    47000    16000    
4343    47000    15000    
4344    47000    0    
4345    47000    16000    
4346    47000    0    
4347    47000    16000    
4348    47000    0    
4349    47000    0    
4350    47000    0    
4351    47000    16000    
4352    47000    0    
4353    62000    0    
4354    47000    0    
4355    47000    0    
4356    46000    16000    
4357    47000    0    
4358    47000    15000    
4359    46000    0    
4360    62000    0    
4361    47000    0    
4362    46000    0    
4363    47000    0    
4364    63000    0    
4365    47000    0    
4366    63000    0    
4367    62000    0    
4368    62000    0    
4369    47000    0    
4370    46000    0    
4371    47000    0    
4372    47000    0    
4373    62000    0    
4374    47000    0    
4375    47000    0    
4376    62000    0    
4377    47000    16000    
4378    47000    0    
4379    47000    0    
4380    47000    0    
4381    63000    0    
4382    63000    0    
4383    63000    0    
4384    47000    0    
4385    47000    0    
4386    63000    0    
4387    47000    15000    
4388    47000    0    
4389    47000    0    
4390    47000    15000    
4391    47000    15000    
4392    47000    0    
4393    46000    0    
4394    47000    0    
4395    47000    0    
4396    47000    0    
4397    47000    0    
4398    47000    0    
4399    47000    0    
4400    47000    0    
4401    46000    0    
4402    47000    0    
4403    47000    0    
4404    62000    0    
4405    63000    0    
4406    63000    0    
4407    47000    0    
4408    63000    0    
4409    62000    0    
4410    62000    0    
4411    47000    15000    
4412    46000    16000    
4413    47000    16000    
4414    47000    16000    
4415    47000    0    
4416    63000    0    
4417    63000    0    
4418    63000    0    
4419    63000    0    
4420    62000    0    
4421    62000    0    
4422    47000    0    
4423    62000    0    
4424    47000    16000    
4425    47000    0    
4426    62000    0    
4427    47000    16000    
4428    47000    0    
4429    62000    0    
4430    47000    16000    
4431    47000    0    
4432    62000    0    
4433    47000    0    
4434    47000    0    
4435    62000    0    
4436    63000    0    
4437    63000    0    
4438    63000    0    
4439    47000    0    
4440    62000    0    
4441    62000    0    
4442    62000    0    
4443    46000    16000    
4444    47000    0    
4445    62000    0    
4446    62000    0    
4447    63000    0    
4448    47000    0    
4449    63000    0    
4450    63000    0    
4451    46000    0    
4452    47000    0    
4453    47000    0    
4454    47000    0    
4455    47000    0    
4456    62000    0    
4457    62000    0    
4458    47000    0    
4459    47000    16000    
4460    47000    16000    
4461    47000    15000    
4462    62000    0    
4463    47000    0    
4464    47000    0    
4465    47000    0    
4466    47000    0    
4467    47000    15000    
4468    47000    15000    
4469    62000    0    
4470    47000    0    
4471    47000    0    
4472    47000    16000    
4473    47000    16000    
4474    47000    0    
4475    47000    0    
4476    47000    0    
4477    46000    0    
4478    47000    0    
4479    47000    16000    
4480    63000    0    
4481    47000    0    
4482    62000    0    
4483    47000    0    
4484    62000    0    
4485    62000    0    
4486    62000    0    
4487    47000    16000    
4488    63000    0    
4489    62000    0    
4490    47000    0    
4491    47000    0    
4492    62000    0    
4493    47000    0    
4494    47000    0    
4495    47000    0    
4496    62000    0    
4497    62000    0    
4498    47000    16000    
4499    46000    0    
4500    47000    0    
4501    63000    0    
4502    47000    0    
4503    62000    0    
4504    47000    16000    
4505    63000    0    
4506    46000    16000    
4507    63000    0    
4508    47000    15000    
4509    62000    0    
4510    63000    0    
4511    63000    0    
4512    47000    15000    
4513    62000    0    
4514    47000    0    
4515    47000    0    
4516    47000    15000    
4517    62000    0    
4518    47000    0    
4519    47000    0    
4520    46000    16000    
4521    47000    16000    
4522    62000    0    
4523    63000    0    
4524    46000    16000    
4525    63000    0    
4526    47000    0    
4527    62000    0    
4528    47000    0    
4529    47000    16000    
4530    63000    0    
4531    62000    0    
4532    63000    0    
4533    62000    0    
4534    63000    0    
4535    47000    15000    
4536    62000    0    
4537    63000    0    
4538    47000    15000    
4539    62000    0    
4540    47000    0    
4541    63000    0    
4542    46000    16000    
4543    47000    0    
4544    62000    0    
4545    63000    0    
4546    62000    0    
4547    63000    0    
4548    62000    0    
4549    63000    0    
4550    63000    0    
4551    62000    0    
4552    47000    0    
4553    63000    0    
4554    62000    0    
4555    62000    0    
4556    47000    0    
4557    46000    16000    
4558    63000    0    
4559    62000    0    
4560    63000    0    
4561    62000    0    
4562    47000    0    
4563    47000    16000    
4564    63000    0    
4565    62000    0    
4566    47000    16000    
4567    47000    0    
4568    62000    0    
4569    63000    0    
4570    46000    16000    
4571    47000    0    
4572    62000    0    
4573    63000    0    
4574    62000    0    
4575    47000    16000    
4576    62000    0    
4577    47000    16000    
4578    62000    0    
4579    63000    0    
4580    47000    0    
4581    62000    0    
4582    47000    0    
4583    63000    0    
4584    47000    0    
4585    47000    0    
4586    63000    0    
4587    62000    0    
4588    47000    16000    
4589    46000    16000    
4590    47000    16000    
4591    62000    0    
4592    63000    0    
4593    46000    0    
4594    63000    0    
4595    62000    0    
4596    47000    0    
4597    63000    0    
4598    62000    0    
4599    63000    0    
4600    62000    0    
4601    63000    0    
4602    47000    0    
4603    62000    0    
4604    63000    0    
4605    63000    0    
4606    62000    0    
4607    47000    0    
4608    62000    0    
4609    63000    0    
4610    62000    0    
4611    63000    0    
4612    47000    15000    
4613    47000    0    
4614    63000    0    
4615    62000    0    
4616    47000    0    
4617    62000    0    
4618    63000    0    
4619    62000    0    
4620    63000    0    
4621    62000    0    
4622    62000    0    
4623    63000    0    
4624    62000    0    
4625    63000    0    
4626    47000    0    
4627    47000    0    
4628    47000    0    
4629    62000    0    
4630    63000    0    
4631    62000    0    
4632    63000    0    
4633    62000    0    
4634    63000    0    
4635    62000    0    
4636    47000    15000    
4637    47000    16000    
4638    62000    0    
4639    63000    0    
4640    62000    0    
4641    47000    15000    
4642    63000    0    
4643    62000    0    
4644    47000    15000    
4645    63000    0    
4646    47000    16000    
4647    47000    15000    
4648    63000    0    
4649    62000    0    
4650    47000    16000    
4651    62000    0    
4652    63000    0    
4653    62000    0    
4654    62000    0    
4655    63000    0    
4656    62000    0    
4657    63000    0    
4658    47000    16000    
4659    62000    0    
4660    47000    0    
4661    63000    0    
4662    46000    0    
4663    63000    0    
4664    47000    16000    
4665    62000    0    
4666    47000    15000    
4667    63000    0    
4668    62000    0    
4669    63000    0    
4670    63000    0    
4671    62000    0    
4672    63000    0    
4673    46000    16000    
4674    63000    0    
4675    47000    0    
4676    62000    0    
4677    47000    0    
4678    63000    0    
4679    62000    0    
4680    62000    0    
4681    63000    0    
4682    62000    0    
4683    63000    0    
4684    63000    0    
4685    62000    0    
4686    62000    0    
4687    47000    15000    
4688    63000    0    
4689    46000    16000    
4690    63000    0    
4691    62000    0    
4692    62000    0    
4693    63000    0    
4694    63000    0    
4695    62000    0    
4696    47000    0    
4697    63000    0    
4698    62000    0    
4699    63000    0    
4700    63000    0    
4701    63000    0    
4702    47000    16000    
4703    62000    0    
4704    63000    16000    
4705    62000    0    
4706    63000    0    
4707    63000    0    
4708    62000    0    
4709    62000    0    
4710    47000    15000    
4711    63000    0    
4712    62000    0    
4713    63000    0    
4714    62000    0    
4715    62000    0    
4716    63000    0    
4717    63000    0    
4718    63000    0    
4719    62000    0    
4720    63000    0    
4721    62000    0    
4722    62000    0    
4723    63000    15000    
4724    63000    0    
4725    63000    0    
4726    62000    0    
4727    63000    0    
4728    47000    0    
4729    62000    0    
4730    62000    0    
4731    63000    0    
4732    47000    16000    
4733    62000    0    
4734    63000    0    
4735    62000    16000    
4736    62000    0    
4737    62000    0    
4738    62000    0    
4739    63000    0    
4740    62000    0    
4741    62000    0    
4742    47000    15000    
4743    63000    0    
4744    63000    0    
4745    62000    0    
4746    62000    0    
4747    63000    0    
4748    63000    0    
4749    62000    0    
4750    63000    0    
4751    63000    0    
4752    62000    0    
4753    47000    15000    
4754    63000    0    
4755    63000    0    
4756    63000    0    
4757    62000    0    
4758    47000    15000    
4759    63000    15000    
4760    63000    0    
4761    47000    16000    
4762    62000    0    
4763    63000    0    
4764    62000    0    
4765    63000    0    
4766    63000    0    
4767    62000    0    
4768    63000    0    
4769    62000    0    
4770    63000    0    
4771    62000    0    
4772    62000    0    
4773    62000    0    
4774    62000    0    
4775    63000    0    
4776    63000    0    
4777    62000    0    
4778    47000    15000    
4779    62000    0    
4780    63000    0    
4781    63000    0    
4782    63000    0    
4783    62000    0    
4784    62000    0    
4785    63000    0    
4786    62000    0    
4787    62000    0    
4788    63000    0    
4789    63000    0    
4790    63000    0    
4791    63000    0    
4792    63000    0    
4793    63000    0    
4794    47000    16000    
4795    63000    0    
4796    63000    0    
4797    63000    0    
4798    62000    0    
4799    63000    0    
4800    63000    0    
4801    62000    0    
4802    62000    0    
4803    62000    16000    
4804    62000    0    
4805    62000    0    
4806    62000    0    
4807    46000    16000    
4808    63000    15000    
4809    63000    15000    
4810    62000    0    
4811    63000    0    
4812    63000    0    
4813    62000    0    
4814    63000    0    
4815    63000    0    
4816    63000    0    
4817    47000    16000    
4818    63000    0    
4819    63000    15000    
4820    63000    0    
4821    63000    15000    
4822    63000    0    
4823    63000    16000    
4824    63000    0    
4825    63000    0    
4826    63000    0    
4827    62000    0    
4828    62000    0    
4829    62000    0    
4830    62000    0    
4831    63000    0    
4832    62000    16000    
4833    62000    0    
4834    62000    0    
4835    62000    0    
4836    62000    0    
4837    62000    0    
4838    62000    0    
4839    63000    0    
4840    63000    0    
4841    63000    0    
4842    63000    0    
4843    78000    0    
4844    63000    0    
4845    63000    0    
4846    78000    0    
4847    63000    0    
4848    63000    16000    
4849    63000    0    
4850    63000    0    
4851    63000    0    
4852    62000    16000    
4853    63000    15000    
4854    63000    0    
4855    78000    0    
4856    62000    0    
4857    63000    0    
4858    62000    0    
4859    62000    0    
4860    62000    0    
4861    78000    0    
4862    78000    0    
4863    63000    0    
4864    63000    0    
4865    62000    0    
4866    62000    16000    
4867    62000    16000    
4868    62000    0    
4869    62000    0    
4870    62000    0    
4871    62000    16000    
4872    62000    16000    
4873    63000    0    
4874    78000    0    
4875    63000    15000    
4876    63000    0    
4877    63000    15000    
4878    78000    0    
4879    63000    0    
4880    63000    15000    
4881    62000    0    
4882    63000    15000    
4883    62000    0    
4884    62000    0    
4885    62000    0    
4886    78000    0    
4887    62000    0    
4888    62000    16000    
4889    63000    0    
4890    62000    16000    
4891    63000    0    
4892    63000    16000    
4893    63000    0    
4894    78000    0    
4895    63000    0    
4896    78000    0    
4897    62000    0    
4898    63000    15000    
4899    62000    0    
4900    78000    0    
4901    62000    0    
